,Cd79a,Cx3cr1,Il10,Il10ra,Dataset
2004,0,5,0,0,Infected
2005,0,1,0,1,Infected
2006,0,2,0,1,Infected
2007,0,2,0,0,Infected
2008,1,0,0,0,Infected
2009,0,5,0,0,Infected
2010,0,1,0,1,Infected
2011,0,3,0,0,Infected
2012,0,7,0,0,Infected
2013,0,2,0,0,Infected
2014,0,0,1,0,Infected
2015,0,4,0,0,Infected
2016,0,1,0,0,Infected
2017,0,1,0,1,Infected
2018,0,4,0,0,Infected
2019,0,5,0,0,Infected
2020,0,4,0,0,Infected
2021,1,0,0,0,Infected
2022,0,4,0,1,Infected
2023,0,0,0,0,Infected
2024,0,0,0,0,Infected
2025,0,3,0,0,Infected
2026,0,0,0,2,Infected
2027,0,0,0,0,Infected
2028,0,0,0,2,Infected
2029,0,0,0,0,Infected
2030,0,1,0,0,Infected
2031,0,0,0,1,Infected
2032,0,1,0,0,Infected
2033,0,0,0,0,Infected
2034,0,7,0,1,Infected
2035,0,0,1,0,Infected
2036,0,0,0,1,Infected
2037,0,0,0,1,Infected
2038,1,1,0,1,Infected
2039,0,0,1,1,Infected
2040,0,1,0,0,Infected
2041,0,6,0,0,Infected
2042,1,1,0,1,Infected
2043,0,2,0,0,Infected
2044,0,1,0,1,Infected
2045,0,2,0,1,Infected
2046,4,2,0,0,Infected
2047,1,1,0,2,Infected
2048,1,0,0,0,Infected
2049,3,5,0,2,Infected
2050,0,5,0,0,Infected
2051,1,5,0,0,Infected
2052,0,2,0,1,Infected
2053,0,2,0,0,Infected
2054,0,6,0,0,Infected
2055,0,1,0,0,Infected
2056,0,4,0,1,Infected
2057,0,5,0,2,Infected
2058,0,3,0,0,Infected
2059,0,0,1,0,Infected
2060,0,0,1,0,Infected
2061,0,3,0,2,Infected
2062,0,1,0,0,Infected
2063,0,0,0,2,Infected
2064,0,0,0,0,Infected
2065,0,0,0,0,Infected
2066,0,0,0,1,Infected
2067,0,1,0,0,Infected
2068,0,1,0,0,Infected
2069,0,1,0,0,Infected
2070,0,6,0,0,Infected
2071,0,7,0,0,Infected
2072,1,0,0,1,Infected
2073,0,1,0,0,Infected
2074,0,4,0,0,Infected
2075,0,6,0,0,Infected
2076,0,0,0,0,Infected
2077,0,3,0,0,Infected
2078,0,3,0,0,Infected
2079,0,0,0,1,Infected
2080,0,1,0,2,Infected
2081,0,0,0,0,Infected
2082,0,2,0,1,Infected
2083,0,1,0,0,Infected
2084,0,4,1,0,Infected
2085,0,0,0,1,Infected
2086,0,1,0,0,Infected
2087,0,0,1,0,Infected
2088,0,4,0,1,Infected
2089,0,3,0,0,Infected
2090,0,3,0,0,Infected
2091,0,0,0,1,Infected
2092,0,6,0,0,Infected
2093,0,1,0,0,Infected
2094,0,3,0,0,Infected
2095,0,1,0,0,Infected
2096,1,3,1,1,Infected
2097,0,4,0,1,Infected
2098,2,0,0,0,Infected
2099,1,0,0,0,Infected
2100,0,0,0,0,Infected
2101,0,6,0,0,Infected
2102,0,1,0,0,Infected
2103,0,5,0,0,Infected
2104,0,6,1,0,Infected
2105,0,1,0,0,Infected
2106,0,3,0,1,Infected
2107,0,2,0,0,Infected
2108,0,2,0,1,Infected
2109,0,3,0,0,Infected
2110,0,0,0,1,Infected
2111,0,1,1,0,Infected
2112,0,2,0,1,Infected
2113,0,3,0,0,Infected
2114,0,2,0,0,Infected
2115,0,0,0,0,Infected
2116,0,1,0,0,Infected
2117,0,3,0,0,Infected
2118,0,0,0,0,Infected
2119,0,4,0,1,Infected
2120,0,1,0,0,Infected
2121,0,1,0,2,Infected
2122,0,0,0,1,Infected
2123,0,1,0,0,Infected
2124,0,1,0,0,Infected
2125,0,4,0,0,Infected
2126,0,5,0,0,Infected
2127,0,8,0,0,Infected
2128,0,3,0,0,Infected
2129,0,1,0,0,Infected
2130,0,8,0,0,Infected
2131,0,6,0,0,Infected
2132,0,1,0,0,Infected
2133,0,0,0,1,Infected
2134,1,0,0,0,Infected
2135,0,6,0,0,Infected
2136,0,2,0,1,Infected
2137,0,0,0,3,Infected
2138,0,0,0,0,Infected
2139,0,0,0,0,Infected
2140,0,0,0,8,Infected
2141,0,3,0,0,Infected
2142,0,1,0,0,Infected
2143,0,2,0,0,Infected
2144,0,1,0,2,Infected
2145,0,1,0,1,Infected
2146,1,4,0,2,Infected
2147,0,2,0,0,Infected
2148,0,0,0,1,Infected
2149,1,0,0,1,Infected
2150,0,2,0,1,Infected
2151,0,2,0,0,Infected
2152,1,0,0,0,Infected
2153,0,1,0,1,Infected
2154,0,0,0,1,Infected
2155,0,1,0,1,Infected
2156,0,2,0,0,Infected
2157,0,0,0,1,Infected
2158,0,0,0,0,Infected
2159,0,2,0,0,Infected
2160,2,0,0,2,Infected
2161,1,1,1,3,Infected
2162,1,0,1,2,Infected
2163,0,0,0,0,Infected
2164,2,0,0,2,Infected
2165,0,0,0,0,Infected
2166,3,0,0,0,Infected
2167,0,0,0,0,Infected
2168,0,5,0,0,Infected
2169,2,0,1,4,Infected
2170,0,1,0,1,Infected
2171,0,0,0,2,Infected
2172,0,0,0,2,Infected
2173,2,0,0,2,Infected
2174,0,0,0,0,Infected
2175,0,0,0,0,Infected
2176,1,1,0,0,Infected
2177,0,1,0,1,Infected
2178,0,3,0,2,Infected
2179,2,1,0,1,Infected
2180,0,0,0,0,Infected
2181,2,1,0,5,Infected
2182,1,2,0,1,Infected
2183,0,1,0,0,Infected
2184,0,7,0,0,Infected
2185,1,0,1,0,Infected
2186,0,0,0,0,Infected
2187,0,2,0,0,Infected
2188,5,0,0,2,Infected
2189,0,0,0,1,Infected
2190,0,0,0,1,Infected
2191,0,3,0,1,Infected
2192,0,1,0,0,Infected
2193,0,0,0,1,Infected
2194,1,1,0,1,Infected
2195,7,0,0,2,Infected
2196,1,4,1,1,Infected
2197,2,0,0,2,Infected
2198,0,1,0,0,Infected
2199,0,0,0,1,Infected
2200,1,2,0,1,Infected
2201,0,0,0,2,Infected
2202,0,3,0,2,Infected
2203,1,0,0,0,Infected
2204,5,1,1,1,Infected
2205,0,1,0,1,Infected
2206,0,0,0,1,Infected
2207,3,0,0,5,Infected
2208,0,0,1,2,Infected
2209,1,0,0,0,Infected
2210,3,3,0,1,Infected
2211,0,0,0,2,Infected
2212,0,1,1,2,Infected
2213,2,0,0,0,Infected
2214,1,1,0,2,Infected
2215,0,3,1,0,Infected
2216,1,1,0,1,Infected
2217,0,2,0,0,Infected
2218,1,4,0,0,Infected
2219,0,0,0,0,Infected
2220,0,2,0,0,Infected
2221,0,3,0,0,Infected
2222,0,4,1,0,Infected
2223,0,0,0,4,Infected
2224,1,0,0,5,Infected
2225,0,3,0,0,Infected
2226,0,2,0,2,Infected
2227,0,2,0,2,Infected
2228,2,0,0,1,Infected
2229,2,0,0,2,Infected
2230,0,3,0,1,Infected
2231,0,6,0,0,Infected
2232,0,1,0,0,Infected
2233,0,2,0,0,Infected
2234,1,1,0,0,Infected
2235,0,1,1,0,Infected
2236,0,6,0,0,Infected
2237,0,2,0,0,Infected
2238,0,2,0,1,Infected
2239,0,2,0,1,Infected
2240,0,0,0,0,Infected
2241,1,4,0,0,Infected
2242,0,2,2,1,Infected
2243,0,1,0,1,Infected
2244,0,1,0,0,Infected
2245,0,3,0,0,Infected
2246,0,2,0,2,Infected
2247,0,1,0,0,Infected
2248,0,5,0,2,Infected
2249,0,0,0,1,Infected
2250,0,0,0,0,Infected
2251,0,2,0,0,Infected
2252,0,3,0,0,Infected
2253,0,1,0,1,Infected
2254,0,1,0,0,Infected
2255,0,1,0,1,Infected
2256,2,1,0,0,Infected
2257,0,2,0,0,Infected
2258,0,4,0,1,Infected
2259,0,0,0,1,Infected
2260,1,3,0,0,Infected
2261,0,0,0,0,Infected
2262,0,3,0,0,Infected
2263,0,0,0,1,Infected
2264,0,2,0,0,Infected
2265,0,0,1,3,Infected
2266,1,2,1,0,Infected
2267,2,1,0,0,Infected
2268,0,4,0,0,Infected
2269,0,5,0,0,Infected
2270,0,0,1,1,Infected
2271,0,0,0,3,Infected
2272,0,3,0,0,Infected
2273,0,0,0,1,Infected
2274,0,4,0,0,Infected
2275,1,2,0,0,Infected
2276,1,0,0,2,Infected
2277,1,0,0,0,Infected
2278,0,1,0,0,Infected
2279,0,4,0,0,Infected
2280,1,1,1,0,Infected
2281,0,0,1,2,Infected
2282,0,1,0,0,Infected
2283,1,0,0,1,Infected
2284,1,1,0,0,Infected
2285,0,0,0,0,Infected
2286,0,0,0,0,Infected
2287,0,0,0,1,Infected
2288,0,2,5,3,Infected
2289,0,2,0,1,Infected
2290,0,2,0,1,Infected
2291,1,0,2,2,Infected
2292,0,0,0,1,Infected
2293,0,1,0,0,Infected
2294,1,0,0,6,Infected
2295,1,0,1,1,Infected
2296,0,0,0,0,Infected
2297,0,3,0,1,Infected
2298,0,3,0,0,Infected
2299,0,2,0,0,Infected
2300,0,3,1,0,Infected
2301,0,1,0,0,Infected
2302,0,2,1,0,Infected
2303,0,5,0,1,Infected
2304,0,0,2,4,Infected
2305,0,1,0,1,Infected
2306,0,4,0,0,Infected
2307,0,2,0,0,Infected
2308,0,0,0,0,Infected
2309,0,2,0,1,Infected
2310,1,2,0,1,Infected
2311,0,0,0,0,Infected
2312,0,6,1,1,Infected
2313,0,3,0,1,Infected
2314,0,0,0,0,Infected
2315,0,0,0,0,Infected
2316,0,0,0,0,Infected
2317,0,2,0,0,Infected
2318,0,4,0,0,Infected
2319,0,1,0,1,Infected
2320,0,0,0,0,Infected
2321,0,3,0,1,Infected
2322,0,3,0,0,Infected
2323,0,0,0,0,Infected
2324,0,2,0,0,Infected
2325,0,0,0,2,Infected
2326,0,1,0,3,Infected
2327,0,0,0,2,Infected
2328,0,1,0,2,Infected
2329,0,0,1,1,Infected
2330,0,0,0,2,Infected
2331,0,3,0,0,Infected
2332,0,3,0,0,Infected
2333,0,1,1,0,Infected
2334,0,0,0,1,Infected
2335,0,1,0,0,Infected
2336,0,1,0,0,Infected
2337,0,1,0,0,Infected
2338,0,1,0,2,Infected
2339,0,0,2,1,Infected
2340,0,3,2,3,Infected
2341,0,6,0,1,Infected
2342,0,4,1,0,Infected
2343,0,2,3,0,Infected
2344,0,2,2,0,Infected
2345,0,2,0,0,Infected
2346,0,1,2,0,Infected
2347,0,1,1,0,Infected
2348,0,2,2,3,Infected
2349,0,1,2,0,Infected
2350,0,0,0,0,Infected
2351,0,0,0,3,Infected
2352,0,0,0,1,Infected
2353,0,1,0,0,Infected
2354,0,0,0,0,Infected
2355,0,3,2,0,Infected
2356,1,2,3,0,Infected
2357,0,3,6,0,Infected
2358,0,6,0,0,Infected
2359,0,1,0,2,Infected
2360,0,1,1,0,Infected
2361,0,3,2,0,Infected
2362,0,1,3,0,Infected
2363,0,1,0,0,Infected
2364,2,0,0,0,Infected
2365,1,1,0,0,Infected
2366,0,0,1,4,Infected
2367,1,0,0,2,Infected
2368,0,1,1,0,Infected
2369,1,3,1,3,Infected
2370,1,2,0,3,Infected
2371,0,0,0,2,Infected
2372,0,4,2,2,Infected
2373,0,1,0,2,Infected
2374,0,1,2,0,Infected
2375,0,5,0,1,Infected
2376,0,3,2,0,Infected
2377,0,7,1,1,Infected
2378,0,0,1,2,Infected
2379,1,0,2,0,Infected
2380,0,1,2,0,Infected
2381,5,2,2,1,Infected
2382,1,0,0,0,Infected
2383,0,4,0,0,Infected
2384,0,2,1,1,Infected
2385,0,4,1,1,Infected
2386,0,0,1,0,Infected
2387,2,0,0,0,Infected
2388,0,0,0,0,Infected
2389,0,2,2,0,Infected
2390,1,3,2,1,Infected
2391,0,2,3,1,Infected
2392,0,3,2,1,Infected
2393,0,0,1,0,Infected
2394,0,2,1,0,Infected
2395,1,5,0,1,Infected
2396,0,2,2,1,Infected
2397,0,1,0,0,Infected
2398,0,1,1,0,Infected
2399,0,4,0,0,Infected
2400,0,1,0,0,Infected
2401,0,2,2,0,Infected
2402,0,1,0,1,Infected
2403,0,2,2,3,Infected
2404,0,1,0,0,Infected
2405,0,3,1,0,Infected
2406,0,3,0,0,Infected
2407,0,2,3,2,Infected
2408,0,4,0,1,Infected
2409,0,1,0,0,Infected
2410,0,1,2,0,Infected
2411,0,5,1,1,Infected
2412,0,1,2,1,Infected
2413,0,3,0,1,Infected
2414,2,3,0,2,Infected
2415,2,1,3,2,Infected
2416,0,0,2,0,Infected
2417,4,0,0,2,Infected
2418,0,0,1,0,Infected
2419,0,1,0,1,Infected
2420,0,1,1,0,Infected
2421,0,2,2,0,Infected
2422,0,2,1,3,Infected
2423,0,0,1,2,Infected
2424,1,0,0,0,Infected
2425,0,1,0,1,Infected
2426,0,1,2,0,Infected
2427,0,11,1,1,Infected
2428,0,2,1,0,Infected
2429,1,6,0,2,Infected
2430,1,2,0,1,Infected
2431,3,2,0,0,Infected
2432,0,3,0,0,Infected
2433,1,3,0,0,Infected
2434,0,2,0,0,Infected
2435,1,4,3,0,Infected
2436,0,6,2,0,Infected
2437,0,0,1,0,Infected
2438,0,3,0,2,Infected
2439,0,3,0,0,Infected
2440,0,5,0,1,Infected
2441,0,3,1,0,Infected
2442,0,2,1,1,Infected
2443,0,2,0,0,Infected
2444,0,2,3,2,Infected
2445,0,2,0,3,Infected
2446,0,4,0,1,Infected
2447,0,1,0,1,Infected
2448,0,6,0,0,Infected
2449,0,2,0,3,Infected
2450,0,3,2,1,Infected
2451,0,0,2,3,Infected
2452,3,2,0,0,Infected
2453,0,0,2,2,Infected
2454,0,3,1,0,Infected
2455,0,7,1,1,Infected
2456,0,1,0,1,Infected
2457,1,0,0,0,Infected
2458,0,1,2,1,Infected
2459,0,1,0,1,Infected
2460,1,0,0,3,Infected
2461,0,5,0,0,Infected
2462,2,2,0,0,Infected
2463,0,2,0,0,Infected
2464,0,0,0,0,Infected
2465,0,1,0,1,Infected
2466,1,0,0,0,Infected
2467,0,2,0,0,Infected
2468,0,0,0,5,Infected
2469,0,2,0,2,Infected
2470,0,1,0,0,Infected
2471,0,1,0,0,Infected
2472,0,0,0,1,Infected
2473,0,0,1,1,Infected
2474,2,0,0,0,Infected
2475,0,1,0,0,Infected
2476,3,0,0,0,Infected
2477,0,2,0,1,Infected
2478,1,1,0,1,Infected
2479,0,2,0,1,Infected
2480,3,2,0,5,Infected
2481,0,2,0,2,Infected
2482,0,3,1,2,Infected
2483,0,0,0,2,Infected
2484,0,0,0,2,Infected
2485,0,2,1,1,Infected
2486,0,1,1,1,Infected
2487,0,6,2,0,Infected
2488,0,1,0,1,Infected
2489,1,5,0,1,Infected
2490,0,1,0,1,Infected
2491,0,0,0,1,Infected
2492,0,1,0,0,Infected
2493,7,0,0,0,Infected
2494,0,0,0,1,Infected
2495,2,0,0,0,Infected
2496,0,2,0,0,Infected
2497,1,0,0,1,Infected
2498,0,3,0,0,Infected
2499,1,2,2,1,Infected
2500,1,0,0,2,Infected
2501,0,2,0,0,Infected
2502,1,0,1,0,Infected
2503,0,3,0,0,Infected
2504,0,0,0,0,Infected
2505,1,1,1,0,Infected
2506,0,0,0,0,Infected
2507,2,0,0,0,Infected
2508,0,2,0,0,Infected
2509,0,0,0,0,Infected
2510,0,5,0,2,Infected
2511,1,1,0,0,Infected
2512,0,1,0,0,Infected
2513,0,7,0,0,Infected
2514,0,2,0,2,Infected
2515,1,0,0,1,Infected
2516,0,3,0,1,Infected
2517,0,2,0,0,Infected
2518,0,3,0,2,Infected
2519,0,1,0,0,Infected
2520,0,2,0,2,Infected
2521,0,0,0,0,Infected
2522,0,1,0,1,Infected
2523,0,1,0,2,Infected
2524,0,3,0,0,Infected
2525,0,2,0,0,Infected
2526,2,1,0,1,Infected
2527,0,1,0,1,Infected
2528,0,0,0,1,Infected
2529,0,4,0,1,Infected
2530,0,0,0,0,Infected
2531,1,0,0,0,Infected
2532,0,0,0,1,Infected
2533,0,0,0,0,Infected
2534,0,2,0,1,Infected
2535,0,0,1,0,Infected
2536,1,1,0,1,Infected
2537,2,0,0,2,Infected
2538,0,0,0,0,Infected
2539,0,1,0,7,Infected
2540,0,1,0,4,Infected
2541,0,0,0,0,Infected
2542,1,0,0,1,Infected
2543,0,0,0,1,Infected
2544,0,3,0,0,Infected
2545,0,1,0,0,Infected
2546,1,0,0,0,Infected
2547,0,1,0,1,Infected
2548,2,1,0,3,Infected
2549,1,0,0,1,Infected
2550,1,0,0,0,Infected
2551,0,1,0,0,Infected
2552,0,1,0,0,Infected
2553,0,2,0,0,Infected
2554,1,0,0,2,Infected
2555,0,0,0,0,Infected
2556,0,0,0,1,Infected
2557,0,1,0,1,Infected
2558,0,0,0,1,Infected
2559,0,1,0,0,Infected
2560,0,0,0,1,Infected
2561,3,1,0,1,Infected
2562,0,1,0,0,Infected
2563,0,5,0,4,Infected
2564,1,0,0,1,Infected
2565,0,2,0,0,Infected
2566,0,1,0,0,Infected
2567,1,0,0,4,Infected
2568,1,0,0,1,Infected
2569,0,1,0,0,Infected
2570,0,1,0,3,Infected
2571,3,0,0,1,Infected
2572,0,1,0,0,Infected
2573,1,0,0,2,Infected
2574,0,0,0,0,Infected
2575,0,1,0,0,Infected
2576,0,0,0,0,Infected
2577,0,0,0,1,Infected
2578,0,0,0,0,Infected
2579,1,1,0,5,Infected
2580,2,0,0,2,Infected
2581,0,0,0,0,Infected
2582,1,0,0,1,Infected
2583,2,0,0,0,Infected
2584,1,0,0,3,Infected
2585,0,1,0,0,Infected
2586,4,0,0,0,Infected
2587,0,1,0,1,Infected
2588,0,0,1,0,Infected
2589,0,0,0,0,Infected
2590,1,0,2,2,Infected
2591,0,0,0,0,Infected
2592,0,0,0,1,Infected
2593,2,0,0,2,Infected
2594,0,1,0,0,Infected
2595,0,1,0,0,Infected
2596,3,0,0,2,Infected
2597,0,0,0,0,Infected
2598,0,0,0,0,Infected
2599,6,2,0,5,Infected
2600,0,0,0,1,Infected
2601,1,0,0,1,Infected
2602,0,0,1,2,Infected
2603,0,1,0,0,Infected
2604,2,0,0,2,Infected
2605,0,2,0,1,Infected
2606,0,0,0,0,Infected
2607,0,3,1,0,Infected
2608,0,1,0,1,Infected
2609,0,0,0,2,Infected
2610,1,0,0,0,Infected
2611,0,0,0,0,Infected
2612,1,2,0,0,Infected
2613,0,0,0,1,Infected
2614,0,1,0,2,Infected
2615,0,3,0,0,Infected
2616,0,2,0,2,Infected
2617,1,2,0,0,Infected
2618,0,3,0,4,Infected
2619,0,0,0,1,Infected
2620,1,0,0,2,Infected
2621,0,1,0,0,Infected
2622,0,7,0,1,Infected
2623,1,1,0,0,Infected
2624,0,3,0,0,Infected
2625,0,0,0,2,Infected
2626,0,0,0,0,Infected
2627,0,1,0,0,Infected
2628,1,1,0,2,Infected
2629,0,4,0,0,Infected
2630,0,1,0,0,Infected
2631,0,1,0,3,Infected
2632,0,1,0,2,Infected
2633,0,0,0,0,Infected
2634,0,1,0,1,Infected
2635,0,2,0,1,Infected
2636,0,1,0,1,Infected
2637,0,0,1,0,Infected
2638,0,4,0,0,Infected
2639,0,2,0,0,Infected
2640,0,0,0,0,Infected
2641,1,4,0,3,Infected
2642,0,3,0,1,Infected
2643,0,1,0,0,Infected
2644,0,5,0,0,Infected
2645,1,1,0,1,Infected
2646,2,1,0,0,Infected
2647,0,2,0,0,Infected
2648,0,3,0,0,Infected
2649,0,2,0,0,Infected
2650,1,1,0,1,Infected
2651,0,1,0,1,Infected
2652,0,3,0,1,Infected
2653,0,4,0,2,Infected
2654,0,1,0,0,Infected
2655,0,0,0,1,Infected
2656,0,1,0,0,Infected
2657,0,0,0,0,Infected
2658,0,3,0,0,Infected
2659,0,10,0,0,Infected
2660,1,0,0,2,Infected
2661,0,2,0,0,Infected
2662,0,0,0,0,Infected
2663,0,6,0,1,Infected
2664,0,2,0,2,Infected
2665,0,4,0,0,Infected
2666,0,4,0,1,Infected
2667,2,1,0,2,Infected
2668,0,2,0,0,Infected
2669,0,1,0,0,Infected
2670,0,3,0,0,Infected
2671,0,4,0,0,Infected
2672,0,2,0,0,Infected
2673,3,4,0,4,Infected
2674,0,1,0,0,Infected
2675,0,0,0,3,Infected
2676,0,0,0,0,Infected
2677,0,2,0,1,Infected
2678,1,2,0,1,Infected
2679,1,1,0,3,Infected
2680,0,0,0,0,Infected
2681,0,2,0,3,Infected
2682,2,0,0,0,Infected
2683,0,2,0,0,Infected
2684,0,1,0,0,Infected
2685,1,1,0,0,Infected
2686,1,1,0,3,Infected
2687,0,2,0,0,Infected
2688,0,2,0,0,Infected
2689,0,0,0,0,Infected
2690,2,0,0,0,Infected
2691,0,1,0,0,Infected
2692,0,0,0,0,Infected
2693,3,1,0,1,Infected
2694,0,0,0,0,Infected
2695,0,2,0,0,Infected
2696,5,0,0,3,Infected
2697,0,1,0,1,Infected
2698,2,0,0,1,Infected
2699,0,2,0,1,Infected
2700,3,0,0,4,Infected
2701,0,3,0,1,Infected
2702,1,1,0,1,Infected
2703,0,4,0,1,Infected
2704,0,2,0,0,Infected
2705,0,3,0,0,Infected
2706,1,1,0,3,Infected
2707,2,0,0,2,Infected
2708,1,1,0,1,Infected
2709,0,4,1,0,Infected
2710,0,5,0,0,Infected
2711,0,1,0,1,Infected
2712,0,0,0,4,Infected
2713,0,0,0,0,Infected
2714,0,10,0,0,Infected
2715,4,1,0,1,Infected
2716,1,0,0,3,Infected
2717,0,0,0,0,Infected
2718,0,4,0,0,Infected
2719,0,4,0,0,Infected
2720,0,1,0,1,Infected
2721,0,1,0,0,Infected
2722,0,0,0,0,Infected
2723,0,1,0,0,Infected
2724,0,8,0,1,Infected
2725,0,3,0,1,Infected
2726,1,1,0,0,Infected
2727,0,0,0,0,Infected
2728,0,3,0,0,Infected
2729,0,1,0,2,Infected
2730,0,0,0,0,Infected
2731,0,1,0,0,Infected
2732,0,0,0,3,Infected
2733,0,5,0,0,Infected
2734,4,0,0,3,Infected
2735,2,0,0,5,Infected
2736,3,0,0,3,Infected
2737,0,1,0,0,Infected
2738,0,6,0,0,Infected
2739,1,0,0,0,Infected
2740,0,0,0,1,Infected
2741,0,0,0,0,Infected
2742,0,0,1,0,Infected
2743,0,2,0,0,Infected
2744,0,0,0,2,Infected
2745,0,0,0,0,Infected
2746,0,1,0,3,Infected
2747,0,2,1,2,Infected
2748,0,1,0,1,Infected
2749,0,0,0,3,Infected
2750,0,1,0,2,Infected
2751,0,0,0,0,Infected
2752,0,1,0,0,Infected
2753,0,1,0,0,Infected
2754,0,1,0,0,Infected
2755,0,0,0,0,Infected
2756,0,5,0,0,Infected
2757,1,1,0,1,Infected
2758,2,0,0,0,Infected
2759,1,5,0,1,Infected
2760,0,1,0,0,Infected
2761,0,3,0,0,Infected
2762,0,4,0,1,Infected
2763,0,1,0,1,Infected
2764,1,0,0,0,Infected
2765,0,2,0,1,Infected
2766,0,5,0,0,Infected
2767,0,4,0,0,Infected
2768,3,0,0,1,Infected
2769,0,5,0,0,Infected
2770,2,1,0,3,Infected
2771,0,1,0,0,Infected
2772,1,0,0,1,Infected
2773,0,1,0,1,Infected
2774,0,2,0,0,Infected
2775,0,0,0,0,Infected
2776,0,3,0,0,Infected
2777,0,2,0,1,Infected
2778,0,2,0,0,Infected
2779,0,3,0,0,Infected
2780,0,1,0,0,Infected
2781,0,5,0,1,Infected
2782,0,2,0,0,Infected
2783,0,0,0,0,Infected
2784,0,2,1,0,Infected
2785,0,1,0,0,Infected
2786,0,1,0,1,Infected
2787,0,1,0,0,Infected
2788,0,1,0,0,Infected
2789,0,0,0,0,Infected
2790,0,0,0,0,Infected
2791,0,2,0,1,Infected
2792,0,0,0,0,Infected
2793,0,2,0,0,Infected
2794,0,2,0,0,Infected
2795,0,1,0,1,Infected
2796,0,1,0,1,Infected
2797,1,1,0,1,Infected
2798,0,0,0,2,Infected
2799,0,3,0,0,Infected
2800,0,0,0,0,Infected
2801,0,0,0,0,Infected
2802,0,1,0,0,Infected
2803,0,0,0,0,Infected
2804,0,1,0,1,Infected
2805,0,5,0,0,Infected
2806,0,0,0,0,Infected
2807,0,1,0,1,Infected
2808,0,0,0,0,Infected
2809,0,0,1,2,Infected
2810,0,0,0,1,Infected
2811,0,0,0,2,Infected
2812,0,0,0,2,Infected
2813,1,0,0,0,Infected
2814,0,0,0,1,Infected
2815,0,1,0,1,Infected
2816,0,1,0,1,Infected
2817,0,6,0,4,Infected
2818,0,6,0,0,Infected
2819,0,6,0,0,Infected
2820,0,0,0,0,Infected
2821,0,0,0,2,Infected
2822,1,1,0,2,Infected
2823,0,1,0,1,Infected
2824,1,1,0,1,Infected
2825,0,1,1,2,Infected
2826,0,2,0,0,Infected
2827,1,4,0,0,Infected
2828,0,3,0,0,Infected
2829,0,0,0,0,Infected
2830,0,1,0,0,Infected
2831,0,1,0,0,Infected
2832,0,0,0,1,Infected
2833,0,1,0,1,Infected
2834,0,4,0,0,Infected
2835,0,2,0,0,Infected
2836,0,0,0,0,Infected
2837,0,1,0,0,Infected
2838,0,0,0,0,Infected
2839,0,0,0,1,Infected
2840,0,0,0,1,Infected
2841,0,2,0,0,Infected
2842,0,1,0,0,Infected
2843,0,2,0,0,Infected
2844,0,1,1,0,Infected
2845,0,0,0,0,Infected
2846,0,6,0,2,Infected
2847,0,1,0,0,Infected
2848,0,0,0,0,Infected
2849,0,0,0,0,Infected
2850,0,3,0,1,Infected
2851,0,1,0,0,Infected
2852,0,0,0,5,Infected
2853,0,1,0,0,Infected
2854,0,0,0,0,Infected
2855,0,6,0,0,Infected
2856,0,4,0,0,Infected
2857,0,3,0,0,Infected
2858,0,3,0,1,Infected
2859,0,1,0,0,Infected
2860,0,2,0,1,Infected
2861,0,1,0,0,Infected
2862,0,5,0,0,Infected
2863,0,1,0,0,Infected
2864,0,0,0,2,Infected
2865,0,0,0,0,Infected
2866,0,0,0,0,Infected
2867,0,2,0,0,Infected
2868,0,1,0,1,Infected
2869,0,1,2,0,Infected
2870,0,0,0,1,Infected
2871,0,0,0,0,Infected
2872,0,2,0,0,Infected
2873,0,2,0,0,Infected
2874,0,7,0,1,Infected
2875,0,0,0,1,Infected
2876,0,0,0,0,Infected
2877,0,2,0,0,Infected
2878,2,0,0,0,Infected
2879,0,6,0,0,Infected
2880,0,4,0,0,Infected
2881,0,4,0,0,Infected
2882,0,2,0,0,Infected
2883,0,4,0,0,Infected
2884,0,1,0,0,Infected
2885,3,2,0,2,Infected
2886,6,0,1,4,Infected
2887,0,4,0,0,Infected
2888,0,5,0,0,Infected
2889,0,0,0,0,Infected
2890,0,1,0,1,Infected
2891,0,4,0,1,Infected
2892,0,0,0,0,Infected
2893,0,0,0,0,Infected
2894,0,2,0,0,Infected
2895,0,3,0,0,Infected
2896,0,3,0,0,Infected
2897,0,4,0,1,Infected
2898,2,0,0,1,Infected
2899,1,0,0,0,Infected
2900,0,2,0,0,Infected
2901,0,2,0,0,Infected
2902,0,2,0,0,Infected
2903,0,1,0,0,Infected
2904,0,1,0,3,Infected
2905,0,0,0,0,Infected
2906,1,0,0,1,Infected
2907,0,1,0,1,Infected
2908,0,2,0,0,Infected
2909,3,0,0,1,Infected
2910,0,3,0,0,Infected
2911,0,3,0,0,Infected
2912,0,1,0,0,Infected
2913,0,4,0,0,Infected
2914,0,0,0,1,Infected
2915,1,1,0,1,Infected
2916,0,3,0,0,Infected
2917,0,3,0,0,Infected
2918,1,1,0,1,Infected
2919,0,4,0,0,Infected
2920,0,8,0,1,Infected
2921,0,4,0,1,Infected
2922,0,1,1,1,Infected
2923,0,1,0,0,Infected
2924,1,0,0,2,Infected
2925,0,1,0,0,Infected
2926,0,0,0,0,Infected
2927,0,2,0,0,Infected
2928,1,1,0,1,Infected
2929,0,0,0,0,Infected
2930,1,1,0,1,Infected
2931,0,1,0,0,Infected
2932,0,2,0,2,Infected
2933,0,0,0,2,Infected
2934,0,1,0,0,Infected
